monstres_tues,duree_quete_jours,prime_pieces_or
4.0,6.7733560385904585,164
48.0,1.4217302709061483,5228
46.0,4.2922056583435815,4703
27.0,6.696919410112326,1426
29.0,3.019794529581975,1751
47.0,5.65362813034992,4091
28.0,3.2374953665825794,1497
35.0,5.817724489713905,1786
8.0,3.916236919065743,404
16.0,5.17910026759509,290
42.0,7.577016510110685,3503
36.0,6.433822993695981,2459
30.0,3.562761164227961,2111
18.0,6.071934126603944,1062
2.0,5.803335060973178,434
49.0,7.367622631918911,4423
13.0,5.199110060880711,537
4.0,5.125903682300664,-227
26.0,6.605936450651809,1400
25.0,6.635997203704362,1542
30.0,11.735966156120396,1728
11.0,8.096369185497199,312
7.0,5.052291377466824,-85
31.0,4.837435957362846,2252
44.0,3.519522275589263,3809
10.0,2.0259943073565108,41
39.0,5.249825968260268,3147
,1.0,0
31.0,8.959580832750294,1508
7.0,3.395916411736504,237
49.0,7.597733187425307,4656
42.0,4.776731955810809,3731
42.0,6.164024321696674,3376
36.0,2.476771199073398,2334
20.0,6.186659490245253,590
4.0,5.2887979486003385,84
7.0,8.93299062995293,263
1.0,2.478550725953986,-184
44.0,2.384480481569061,3890
45.0,2.971030238197997,3858
42.0,1.0,3416
47.0,3.334845180413457,4272
13.0,3.1122828519233243,127
22.0,4.954604890877206,605
21.0,5.104697644665599,862
22.0,2.04054547870061,1309
28.0,7.428421128232803,1597
9.0,6.1838666348235165,76
26.0,6.878029526147396,1597
9.0,7.412598043278448,18
15.0,3.0869214813397443,509
10.0,3.87119251799648,-265
24.0,5.801239300520949,1154
42.0,7.612422901943265,3432
8.0,5.663347589419375,-428
24.0,5.022777894423808,1020
16.0,3.697997067086483,-191
49.0,2.404733559532389,4626
26.0,7.350963209391898,1504
27.0,4.298568355230256,1188
37.0,5.155597105299647,2527
4.0,8.44499855946412,-420
24.0,4.331112771208398,1241
19.0,5.196248840568947,592
36.0,4.118320631926002,2582
39.0,2.4537492232895435,3388
10.0,5.724686017633385,-97
25.0,1.1358797814487809,1630
18.0,7.95401107853639,575
19.0,1.0,1038
36.0,4.5078130427225,2560
10.0,4.006294307392307,-288
33.0,7.295477353822034,1809
5.0,3.628300470030779,-26
47.0,1.8794471847733505,3920
49.0,2.436513482856792,4962
35.0,1.0,2696
44.0,6.818728359557566,3430
34.0,8.742575682158904,2231
33.0,7.495055682826796,2154
21.0,5.155520801285612,1091
17.0,5.743941316459459,704
22.0,4.372544026808823,846
48.0,3.960395643549867,4186
37.0,6.063944330616707,2741
15.0,2.4190471029779856,412
35.0,6.157122114100901,2207
28.0,4.9778206139915415,2206
7.0,6.393044456364859,153
32.0,6.091874019105681,1856
11.0,2.623257978406837,75
10.0,6.5827537392721,453
9.0,8.12433917362964,523
14.0,6.612510557729655,580
13.0,3.2291372380966714,645
25.0,6.811594810842791,882
2.0,5.955617883246645,-3
35.0,1.2954212173495976,2105
7.0,4.5913541171144,341
21.0,6.693461709792806,1155
18.0,4.897589028327812,353
3.0,6.112511381386424,-159
42.0,3.887421525657725,3241
,,0
41.0,7.5249739074288815,3336
49.0,6.036424971008088,4816
11.0,5.5494398534027685,147
39.0,5.230740437907281,3594
24.0,4.871064391915106,1442
46.0,3.5641111211392564,4191
19.0,4.376579853729018,265
4.0,5.390311848177464,-474
26.0,1.059400336780881,867
38.0,7.57220812167289,3023
42.0,3.98371888435288,3481
32.0,2.643353834550319,2419
39.0,9.019816663569156,3262
45.0,5.403432875620819,3384
46.0,7.173072265485096,3989
36.0,3.66974785568922,2090
40.0,7.268971879084902,3083
37.0,6.453570224890445,2834
33.0,4.369156435689832,2203
36.0,1.599199214827118,2588
3.0,7.105390727433595,-330
9.0,4.608092378145496,857
8.0,7.355860037738919,177
33.0,4.300295474403882,2652
6.0,4.852294121683045,320
41.0,5.721479039343964,3548
39.0,8.956398981106357,3230
4.0,3.3895611352579245,-133
13.0,4.159858884191602,163
49.0,3.90777851890719,4774
2.0,3.739278122509751,-39
5.0,4.881557584180968,-683
44.0,7.233822595263414,3871
27.0,4.255360741290396,1631
32.0,8.76341474867813,1662
21.0,7.6333303641051184,565
8.0,4.785267017759831,150
38.0,3.535500206073513,3013
8.0,6.482514267450085,81
3.0,7.974719047486307,126
44.0,7.075502614348276,3915
3.0,3.6289139629940106,-96
22.0,4.697631991736638,960
6.0,2.097038807058021,64
2.0,2.36541668734103,16
23.0,6.923018350222482,1017
44.0,6.184371835164699,3977
2.0,8.29987363044467,297
38.0,2.645184709258108,3020
17.0,7.71319565520114,-111
35.0,7.615758908470541,2038
34.0,9.158566821103085,2494
23.0,6.747827781649714,817
30.0,1.0,2153
8.0,6.113407158107076,-312
22.0,1.2873674748902135,1216
44.0,1.0,3610
36.0,5.55264875414235,2932
5.0,6.598515491664935,-168
13.0,1.5794103072625316,49
29.0,1.0,1707
31.0,4.14006874014034,1484
47.0,6.047022799360281,4137
16.0,4.96942273887663,775
42.0,4.32038731876787,3966
30.0,2.5869926966811128,1733
16.0,4.319660280364221,366
12.0,6.999655044013842,-166
17.0,5.36935628225668,771
16.0,5.657631548274159,382
12.0,8.554357187261267,-71
8.0,8.970498411065732,216
20.0,8.780076992056687,409
3.0,10.340687213584062,69
16.0,3.2845237369251143,396
30.0,2.613466782349032,1859
45.0,6.090789429981875,3617
23.0,4.474410661350696,1120
28.0,5.073488764821855,1037
40.0,1.0,3282
5.0,5.656365761009029,26
20.0,4.17680194525638,240
40.0,4.2323015663691255,3198
44.0,4.710225224701572,4084
1.0,1.8083641668457968,-130
30.0,3.7668190040211385,1412
21.0,7.957797470892254,757
20.0,5.664759236442203,123
6.0,7.892344343677212,171
22.0,2.630494254584187,1195
18.0,5.505249745799899,510
8.0,2.8537237592986613,52
39.0,9.248348977517171,3381
32.0,2.7640025037995315,2511
33.0,7.03786641645492,2401
16.0,4.189705134398714,210
12.0,7.345404122811045,663
38.0,2.325440753785972,3074
34.0,3.978051859776666,2385
14.0,6.2834784202888505,488
36.0,4.838219592923292,2915
33.0,5.349101545964613,1623
23.0,4.172226508427085,1015
45.0,4.6096251260516965,3711
2.0,4.506356761017422,133
41.0,3.498667320571505,3119
21.0,9.057982552241516,1812
2.0,8.28472394798466,238
27.0,7.884624431124987,1113
9.0,6.441756517788324,453
1.0,7.035998387575745,-117
11.0,3.648205206110988,271
3.0,2.8586722373398614,-23
23.0,7.585168430923682,514
26.0,5.993318183672283,1174
4.0,7.610659784942522,-302
18.0,5.922381037099407,-73
6.0,3.5863491391274023,-85
35.0,2.728407369951064,2373
22.0,6.2176679665960375,530
43.0,6.743597642479559,4025
15.0,6.228742270711526,565
22.0,3.1125955487981205,1000
37.0,5.5628768840820815,2895
42.0,5.657304650717359,3695
12.0,3.760714310404868,370
47.0,7.797053077361197,4885
49.0,4.817441504400743,4176
42.0,8.15909734643845,3692
38.0,5.896689366184376,2779
18.0,4.815804272233168,1070
45.0,5.37279060913599,4163
35.0,1.0,2416
30.0,5.10611548506504,2235
24.0,1.0,1098
42.0,4.077114659837681,3656
30.0,5.927007265236968,1614
14.0,4.328979713120268,434
6.0,8.159638925332985,696
3.0,5.15701622400264,279
16.0,6.453460329179995,643
7.0,4.898414594673371,-312
14.0,5.885888261317878,1102
9.0,4.539193830487639,-202
15.0,6.404976369231848,475
21.0,7.489830283278555,1024
35.0,5.405368805624919,2642
2.0,7.917814184087445,-200
27.0,4.61090292364888,1661
2.0,7.739225786835709,-356
35.0,6.713713442880302,2951
18.0,4.69044372279932,265
14.0,6.55869569880233,240
20.0,6.507493774745568,975
18.0,6.920660926646773,600
10.0,1.0,655
25.0,2.9009345791718504,1629
2.0,4.535062260006991,158
25.0,5.600507608360701,1037
33.0,6.292447331478424,2144
36.0,4.2274867187736,2156
31.0,6.677318013639097,1673
14.0,1.0,320
1.0,2.2849358125745347,267
46.0,4.009655367813472,4361
16.0,9.20024940421313,436
46.0,6.853701434999444,4008
3.0,4.2415032433508175,249
35.0,8.383989129319444,2281
41.0,3.066566656441065,3568
6.0,3.554375599582703,229
25.0,5.565047926422175,1573
13.0,5.243702485086004,84
34.0,5.835220290050359,2182
8.0,4.307513733433899,129
21.0,6.3915923202270974,793
34.0,5.268151688442984,2113
4.0,7.457879959542505,-169
25.0,6.634391753957276,869
15.0,3.6889587295723314,220
4.0,2.650819266496435,243
45.0,7.153316001064246,4321
12.0,2.8073278339066303,378
32.0,7.123584212430381,1978
32.0,4.475993765445058,2018
28.0,6.259204444614284,1994
13.0,3.775927096783192,596
31.0,5.944814851370966,1141
14.0,7.314353461500842,140
20.0,4.128174197898133,646
18.0,3.2305485232939324,1109
29.0,3.4146469039323857,1873
6.0,1.0,-359
32.0,3.317989354964744,2258
29.0,7.463956460700423,2547
43.0,1.6104518725155137,3946
2.0,3.943495033851253,-251
23.0,5.294662966020689,1511
19.0,5.248260243375039,825
31.0,3.341011286850436,1722
5.0,7.630973381944577,68
19.0,6.524224415360277,653
34.0,3.0738283481691155,2103
10.0,4.708942445168197,-163
25.0,3.8177275583921295,1071
2.0,5.973354549132665,-4
11.0,7.961126344784685,485
31.0,6.005771844966825,1542
15.0,8.225651601537937,40
9.0,4.792383823609958,196
23.0,1.7801700373024074,960
19.0,3.5542058697119945,606
9.0,6.464311075951705,-111
35.0,4.862155524364002,2191
21.0,5.233081756512282,548
9.0,4.12087585142869,-373
28.0,3.901558354458947,1671
46.0,7.305372012229395,4384
7.0,8.730364118586039,601
16.0,4.058140688495432,691
16.0,3.7417532925180734,503
33.0,6.726357383842601,2324
4.0,8.128725138652852,-76
4.0,7.22042864009203,-220
39.0,8.890493791292002,3241
40.0,7.331015783528871,3298
17.0,6.651625287788945,198
37.0,7.54052314551055,2730
39.0,5.923436134636791,2795
29.0,5.2826438924846,1961
36.0,6.191273675596973,2467
38.0,6.093691148104977,3403
39.0,3.709125419409922,3398
37.0,6.103793699107705,2414
35.0,5.383964210122043,2253
7.0,6.040651252105176,303
27.0,5.116235225158208,1477
28.0,5.873021834345463,1487
22.0,5.677595031441928,987
14.0,2.826549739975496,356
7.0,3.635359302965633,402
37.0,2.0963450753954507,2654
22.0,7.867026850608126,1113
5.0,4.99373429000205,192
2.0,5.676109855671052,384
27.0,4.993856466273854,1439
21.0,3.0013137766989693,931
38.0,4.666175755069288,3003
15.0,5.023646743999437,258
21.0,1.4898174689421713,835
10.0,6.030112970667156,-70
23.0,5.70892644520789,1267
39.0,4.315761805213558,3514
5.0,7.930601824431394,-519
1.0,5.78780961624842,304
13.0,6.8085524004613385,328
21.0,5.788526418140783,1264
26.0,5.815386100693218,1433
45.0,1.0,4342
21.0,3.9552180845466927,853
18.0,4.799812346545368,665
37.0,2.8052880626225494,3028
45.0,4.506682426561236,4788
32.0,6.838326022602954,1893
36.0,5.023046835752102,2629
17.0,2.373727097246599,362
35.0,5.966166515271678,2381
49.0,1.1471321325112012,4649
11.0,6.184074249350602,-54
21.0,3.955671745713573,1036
,,0
4.0,2.099513656736342,-235
34.0,4.933113593976442,1965
48.0,2.781214029717768,4870
18.0,4.249505710670952,502
40.0,9.338433370019091,3878
35.0,4.21097311616028,2427
41.0,2.6022578985408757,3376
29.0,6.257127147311127,1617
29.0,4.285706181867379,1261
38.0,4.2792777996075655,2466
42.0,4.317825105487531,3946
21.0,4.3267257059264255,1285
42.0,7.317904295747241,3236
13.0,1.8702459311097277,488
49.0,5.130844962433569,5204
41.0,5.529250597395961,2967
17.0,5.310657749466869,577
9.0,2.7656512266531195,6
41.0,2.94665050756222,3413
1.0,4.36159945299993,374
2.0,2.998158827155683,129
48.0,5.623498986257052,4788
29.0,7.359949384905638,1020
33.0,5.121067954481863,2391
10.0,4.376303393040376,191
40.0,1.0,3848
21.0,5.592050239928701,1065
28.0,3.415413755484332,1472
11.0,4.341739794808992,810
34.0,3.5244276413820232,2292
8.0,4.569578495652035,213
22.0,5.419480851863018,556
8.0,5.80633390920014,-58
49.0,7.100687228739202,4590
15.0,4.5881779732241394,398
17.0,4.554079085009184,215
23.0,7.470638152897881,546
24.0,6.759563409804029,1187
45.0,7.579464086474766,3613
19.0,6.876689068085415,944
5.0,9.870360065836415,646
32.0,6.489194686803047,2119
44.0,2.868615474854331,3952
1.0,6.4885873641645215,-661
23.0,5.742654547565902,1248
37.0,4.258553273415031,2718
8.0,4.051930422697424,274
13.0,4.655500569007277,-11
8.0,1.0,48
23.0,1.0,1428
43.0,5.160409993898637,3472
1.0,4.009542099759072,-93
45.0,3.897534882341742,4323
24.0,4.307675863453115,1363
35.0,1.9269957155020283,2768
24.0,6.480933742386489,941
17.0,4.399634289540276,533
5.0,5.076253040972236,-217
20.0,6.8805909077630565,516
21.0,4.311518896260955,598
40.0,6.778608190603348,3191
31.0,5.726509340950095,2401
46.0,6.766223246064484,4616
36.0,6.933098735658099,2757
11.0,6.024714663922419,-29
15.0,4.821945257958871,146
19.0,5.995750397861415,638
7.0,2.908854105130154,222
28.0,5.756924829950301,1738
43.0,6.593729660788379,3773
5.0,3.08792586547155,24
5.0,7.572277674778649,118
30.0,4.878401703143286,1637
32.0,5.766976943705975,1618
8.0,2.5944123304198032,42
10.0,1.0,255
38.0,7.4275365205011,2853
47.0,4.726246745244865,3963
32.0,6.976197838625445,1988
48.0,4.641791738430671,4426
28.0,3.257465030072641,1971
17.0,8.463504116606593,751
31.0,4.85295558901061,1021
8.0,5.227462191066016,146
40.0,4.652620857668763,2861
25.0,2.145480638273104,815
9.0,6.082210303652274,-522
2.0,5.842106598358509,274
15.0,6.788565068249632,757
3.0,3.375370974777572,-430
49.0,1.844983804055801,5139
36.0,6.144094298370026,3226
4.0,7.613116626539472,-26
14.0,1.7849460495249376,122
41.0,2.20831051236515,3341
41.0,3.898097589786169,3715
25.0,2.0131580257738992,1646
10.0,4.214305420268898,192
21.0,5.755162173042868,609
36.0,6.459596933641818,2668
12.0,6.0802446361529325,262
27.0,4.700589518498743,1496
40.0,7.558519458780607,3088
2.0,1.1846295513303755,66
13.0,2.8882215254161454,-220
32.0,5.066311510503105,2158
31.0,3.462687231233475,2265
16.0,4.722678810328414,457
32.0,5.962975216884159,2089
32.0,3.896627008310396,1568
34.0,3.905051094950641,2470
11.0,4.474326225777248,522
10.0,6.7510388162993085,696
15.0,6.2678886368821205,-259
17.0,6.608998320804222,740
40.0,5.302268789414969,2681
18.0,5.3514725067543045,768
9.0,7.329970634134733,-1
25.0,3.285823743631957,1402
40.0,7.379257195053911,3333
14.0,5.343903321107701,420
25.0,5.098272334951463,1116
22.0,3.98691202883942,1019
30.0,7.421402147892808,2085
20.0,6.687438733869557,884
21.0,2.293395001593326,1120
44.0,5.648998597906159,3458
32.0,3.5539136973326384,2069
46.0,4.464562003844042,4089
49.0,1.979513398889082,5036
21.0,5.313281249846801,1044
35.0,5.413754031944442,2299
32.0,5.540878084540799,2097
30.0,4.188824896457543,1760
39.0,4.447483302502188,3162
49.0,1.2365325765448314,4907
12.0,6.9247987393620445,312
41.0,1.4532861274178583,2961
47.0,5.796971025312832,4866
18.0,4.54782091705247,967
21.0,6.146839465693227,912
13.0,5.3030602394089,496
21.0,3.031830427592212,1064
8.0,6.130899742311502,-76
46.0,4.913058769797599,4607
40.0,4.544159418320851,2593
46.0,5.457517142082896,3723
7.0,7.310102867479774,-113
23.0,4.286960466079773,1161
44.0,5.748437364932664,3915
32.0,5.423026574110631,2073
11.0,4.146301194292629,223
22.0,,0
22.0,2.981760405356142,587
43.0,6.004820849197485,3288
25.0,3.809715962011211,867
22.0,2.4667401944144904,641
28.0,4.8845657147641015,1146
29.0,6.959000891546868,1255
13.0,7.333649051120105,260
18.0,1.0,965
2.0,5.246548490024755,143
29.0,6.052603612901708,1407
21.0,5.953845999358308,678
15.0,4.8306850385142575,1021
27.0,8.211983105534708,1312
31.0,7.519068489063308,1600
15.0,4.821860848518738,366
23.0,4.169414581723922,889
24.0,5.675044703815359,898
44.0,5.956263995457509,3885
13.0,5.100230273719689,721
22.0,5.2735022326039385,575
43.0,8.060888669841907,3818
37.0,8.114423190660888,3038
33.0,6.560126116274374,2316
3.0,6.844198290612653,332
19.0,6.7046528487725965,887
23.0,4.601338657521529,851
29.0,5.898827250954135,2224
30.0,5.520338107798889,1959
39.0,7.460288908305037,3731
44.0,5.584379599832944,3316
47.0,6.717692943795116,5138
25.0,4.757853993653947,1511
37.0,6.387053197827925,2882
47.0,5.54390688114983,4144
8.0,3.4954963704269604,352
42.0,6.449109008913968,3891
16.0,7.078573066694478,-12
8.0,1.7010711863178387,300
1.0,1.51664140830366,-191
44.0,5.473101156391856,4048
5.0,5.789322460354259,-256
3.0,3.1842116040250965,401
1.0,5.57435156705525,-19
4.0,4.810125706822374,259
40.0,1.0,3490
35.0,5.359933845351709,2542
32.0,3.056169100277478,1789
42.0,6.145069426375739,3721
34.0,3.9919559328920897,2285
43.0,5.705985093595829,3758
25.0,7.346999783227543,1144
10.0,4.1636177355803206,-335
21.0,4.741987777543813,902
46.0,7.498084920152317,4056
39.0,6.132256004566632,3135
27.0,4.842746669332841,1450
27.0,7.940417458893599,1304
2.0,4.577695714991446,650
41.0,4.542773976964052,3271
48.0,3.1963239506796683,4634
13.0,6.119896016294821,905
9.0,2.924039177627093,-139
36.0,7.690739159156804,2848
22.0,3.865719855359183,746
42.0,5.914150934214553,3462
26.0,5.083889975356037,1473
12.0,6.030435498074148,635
17.0,5.805387962972878,274
14.0,5.184582937011525,471
14.0,4.271709276352946,171
34.0,5.518946176008934,2508
20.0,7.49818209930895,1095
11.0,4.391939846699255,445
16.0,2.7592068846619924,272
31.0,6.300646168057709,1594
6.0,5.520338314339531,23
19.0,7.703693934458888,358
37.0,6.09278417907512,2895
4.0,7.491350790177093,460
47.0,8.464548644861722,4186
4.0,4.437115663796424,191
20.0,4.791684014703477,565
10.0,7.212014460890477,580
24.0,5.159700685001467,1458
35.0,4.194493726683529,2428
26.0,4.465801958287197,1584
37.0,3.752869721457788,2991
38.0,1.0,2531
21.0,6.298669951957388,1034
40.0,3.546097507944076,3015
39.0,2.088073412178811,3080
21.0,6.759346777575801,782
10.0,2.1264585620803143,210
38.0,7.25612574331406,3168
46.0,6.336496409845505,3892
4.0,5.893487058222571,-490
45.0,2.6402356980124444,3917
20.0,1.344599699233897,1132
17.0,3.5565452533205413,310
7.0,1.0,-56
4.0,1.0,383
29.0,6.709606923609364,2101
14.0,9.023560034646936,604
3.0,5.237822655305385,143
24.0,5.064974823919547,1455
37.0,3.7987342010209657,2615
16.0,6.793536169832568,723
4.0,1.90915026427478,-206
24.0,5.382435392949956,1640
34.0,8.681229059203233,2629
30.0,5.327848389401724,2000
18.0,4.420881508811933,548
19.0,8.066452048668966,934
31.0,8.816304931338593,1921
19.0,8.00575648884887,559
49.0,4.831656297890868,4980
46.0,6.692914119563483,3665
19.0,8.042101180779186,992
22.0,4.013537757511736,661
24.0,3.2385119669430638,1373
45.0,5.845508412524663,3606
12.0,2.9668012418931964,165
30.0,2.611139169668081,1937
38.0,3.886333634590821,3151
31.0,3.309476512442271,1716
36.0,3.052467035688398,2316
19.0,5.312084610871107,1031
48.0,5.570744210138455,5181
45.0,2.2483943949456413,3778
36.0,5.779295164596985,1811
30.0,5.369477401468757,2259
49.0,2.975351683442209,4759
33.0,5.055247140303952,1909
18.0,5.539348915761271,668
49.0,5.7374481907392285,5388
28.0,6.781593565112573,1769
47.0,6.635475426063904,4655
11.0,5.087860139237716,293
45.0,3.2179363356587976,4195
33.0,4.051328539437371,2689
17.0,5.420918323676743,310
6.0,7.583959143821867,304
4.0,1.0,22
20.0,5.206494342661149,784
48.0,4.707382443061213,4267
47.0,5.554303822684912,4547
27.0,2.2512437166661945,1634
15.0,6.827844740289823,397
6.0,4.959999121819305,509
47.0,4.471663321555903,4445
14.0,5.794366496780684,-242
11.0,5.649257002973125,410
39.0,5.051396277431618,2696
9.0,3.901840011564853,592
26.0,4.566865321936737,1917
16.0,5.0533707935437695,817
5.0,8.64346848447265,54
10.0,5.227955406950464,383
3.0,6.332672285542593,-203
13.0,6.7259052197074345,525
43.0,5.047829097638466,3462
49.0,7.739487448710682,5370
30.0,1.6372479371290811,1505
45.0,5.624890822557328,3561
6.0,7.213705026936303,26
17.0,6.031222712679376,759
45.0,1.424729714880049,4746
19.0,5.578287601210945,508
42.0,4.918903292424353,3549
35.0,5.137415617985473,2452
46.0,4.370562668677158,3918
26.0,6.689304101943522,1055
5.0,4.715748895583006,-513
29.0,7.5628992004650835,2144
37.0,5.308020901918776,2502
20.0,3.811834286267193,176
49.0,8.86340942463084,4690
21.0,3.4198071020569945,1249
10.0,4.330360184789636,357
5.0,5.659258643258672,206
36.0,2.033900225859026,3079
6.0,5.401722737177033,387
26.0,3.812272766680072,569
4.0,9.526262522106665,-106
39.0,4.517925721236817,3175
39.0,2.9890964804710896,3100
35.0,5.6957548500273205,2620
